review_id,debate_section_id,question_date,to_minister_or_department,answer_status,grouped_answer,referred_or_direct_reply,embedded_table_count,section_heading,answer_text,source_xml_url,human_topic_tags_json,human_answer_characteristics_json,human_missing_topic_notes,reviewer_notes
WPQG086,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-19/writtens/dbsect_403,2026-05-19,Housing,ministerial_reply_present,True,False,0,Departmental Bodies,"Minister for Housing, Local Government and Heritage In January 2026, the Government launched the new Housing Infrastructure Investment Fund (HIIF) to support direct investment in the critical infrastructure needed to unlock housing delivery in towns and cities across the country. The HIIF is a multiannual €1 billion fund and will be managed by the Housing Activation Office in my Department. It represents the largest housing infrastructure investment announced by the State in many years. The fund is designed to address infrastructure barriers that are preventing or delaying housing development, particularly in locations where housing can be delivered at scale and at pace. Call 1 of the HIIF opened for applications from local authorities and the Land development Agency (LDA) on 21 January 2026 and closed on Friday 27 February 2026. Applications have been received from local authorities across the country, including Kerry County Council, and from the LDA. I can confirm that 7 funding applications have been received from Kerry Council and confirmation of receipt of these applications issued to the council on 6 March. The Housing Activation Office team is actively reviewing all applications received against the scheme criteria and recommendations will be brought forward shortly in accordance with the governance arrangements for the fund. As this process is ongoing I am not in position to comment on any specific applications.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-19/writtens/mul@/dbsect_403.xml,,,,
WPQG087,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_1064,2026-05-26,Health,ministerial_reply_present,False,False,0,Health Promotion,Minister for Health As this is a service-level query it has been referred to the HSE for direct response.,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_1064.xml,,,,
WPQG088,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/dbsect_569,2026-05-28,Health,reply_not_received,True,False,0,Healthcare Policy,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/mul@/dbsect_569.xml,,,,
WPQG089,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/dbsect_51,2026-06-09,Defence,ministerial_reply_present,False,False,0,Defence Forces,"Minister for Defence Increasing and bolstering staffing levels across the Defence Forces is a key priority for me as Minister for Defence. A range of measures have been undertaken to tackle recruitment and retention challenges over the last number of years. As a result, we have seen a stabilisation and expansion in the strength of the Permanent Defence Force since 2024. Last year saw the achievement of a total of 790 inductions- the highest in 20 years- while the latest available strength figure to hand of 7,741 indicates a year-on-year increase of more than 200 personnel as at the 30 April. Overall interest levels in a career in the Defence Forces have grown substantially over the past number of years, culminating in a total of 16,510 applications in 2025. This trend has continued into 2026 with over 8,400 applications received to the end of April. The challenge now is for the Defence Forces to convert these applications to inductions, The military authorities are targeting the induction of 850 personnel for 2026. A draft Strategic Workforce Plan prepared by the Defence Forces has recently been submitted to me for consideration. The draft plan, recommendations, and modelling tool with timelines will be considered over the coming weeks. As the Deputy will be aware, the aim of this process is to provide a pathway to the achievement of a strength of 11,500, inclusive of civilian personnel, commensurate with Level of Ambition 2. Strategic Workforce Planning is effectively a continuous pro-active process that aligns the needs of each of the three services with the future talent required. The increases in applications numbers and in the overall strength achieved in recent years speak to the collective impact of a range of key enabling measures delivered by Government to support and drive recruitment and retention. These include; increases in the maximum ages of recruitment and retirement, the extension of private secondary healthcare to all personnel, the application of the provisions of the Working Time Directive across the Defence Forces subject to certain exemptions, increases to the Patrol Duty allowance payable to Naval Service personnel at sea, and extension of the Naval Service tax credit to 2029. In addition, there continues to be significant progress on pay with all personnel benefiting from a further increase awarded this month. Opportunities for careers in the Defence Forces remain open via a diverse range of ongoing competitions including those for general service and for Direct Entry specialist roles, the latest of which to launch include competitions for Dental and Medical Officers, Instrumentalists and Aircraft Maintenance Technicians while two new tagged entry competitions for those interested in careers as Chefs and Cyber specialists launched earlier this year. The 2026 Cadetship competition closed in March with over 2,800 applications received- a thousand more than last years competition - for 80 positions. Underpinning these and other measures, I ensured that Budget 2026 provided a record allocation of €1.49 billion for the Defence Sector, an increase of €145 million on 2025. These funds include provision for the recruitment of a net 400 additional PDF members per annum. Significant strides continue to be made on a number of fronts and the allocation of record levels of expenditure is illustrative of my and the Government's commitment to bolster recruitment and retention in the Defence Forces and, by extension, the security of the state.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/mul@/dbsect_51.xml,,,,
WPQG090,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-16/writtens/dbsect_227,2026-06-16,Transport,ministerial_reply_present,False,True,0,Greenways Provision,"Minister for Transport As Minister for Transport, I have responsibility for overall policy and exchequer funding in relation to Greenways. I note that the Arklow to Shillelagh Greenway scheme in County Wicklow has received an allocation of €300,000 in 2026. Under the Roads Act 1993, the planning, design, and construction of individual Greenways is a matter for Transport Infrastructure Ireland (TII), in conjunction with the local authorities concerned. Noting the above position, I have referred your question, on this occasion, to TII for a direct reply. Please advise my private office if you do not receive a reply within 10 working days.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-16/writtens/mul@/dbsect_227.xml,,,,
WPQG091,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-18/writtens/dbsect_496,2026-06-18,Health,ministerial_reply_present,False,True,0,Dental Services,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-18/writtens/mul@/dbsect_496.xml,,,,
WPQG092,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/dbsect_170,2026-06-23,Defence,ministerial_reply_present,False,False,1,Departmental Expenditure,"Minister for Defence I am informed that the total expenditure incurred by my Department on environmental clean-ups carried out on the Curragh Plains, County Kildare, arising from illegal encampments and associated fly-tipping for the years requested is set out in the table below. These costs include waste collection from the Curragh and disposal to a licensed waste management facility. YEAR COST INCLUDING V.A.T. 2021 €58,279.61 2022 €159,336.25 2023 €125,306.14 2024 €185,944.94 2025 €44,223.14 2026 (To 18 June 2026) €27,812.59 Illegal dumping and fly-tipping on the Curragh Plains has quite often resulted in significant expenses for the Department of Defence. In the last several years, costs have been very high owing to a preponderance of illegal encampments on the Curragh. While it has been necessary to remedy issues of occasional fly-tipping, the majority of services rendered related to the aftermath of illegal encampments which can include large amounts of human and household waste and landscaping or garden waste. This waste is harmful to livestock legitimately grazing on the Curragh and also affects recreational users of the Curragh Plains. Naturally, the Department of Defence does not condone nor permit any of this illegal activity and has always engaged, and continues to engage as appropriate, with An Garda Síochána, the local authority (Kildare County Council) and the Chief State Solicitor’s Office in an effort to eliminate any such anti-social behaviour.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/mul@/dbsect_170.xml,,,,
WPQG093,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/dbsect_617,2026-06-23,Health,reply_not_received,False,False,0,Health Services,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/mul@/dbsect_617.xml,,,,
WPQG094,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-30/writtens/dbsect_571,2026-06-30,Health,ministerial_reply_present,False,True,0,Hospital Staff,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-30/writtens/mul@/dbsect_571.xml,,,,
WPQG095,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_118,2026-07-07,Foreign,ministerial_reply_present,True,False,1,International Relations,"Deputy Helen McEntee Ireland's Ambassador to the Republic of Indonesia, Ms. Sharon Lennon, and the Embassy team in Jakarta interact regularly with Indonesian officials, Ministers, and other key stakeholders on the full range of Ireland's interests. Ambassador Lennon met formally with President Prabowo Subianto when she presented her credentials to the President on 7 November 2025. Ambassador Lennon also regularly participates in events where the President is in attendance, including most recently the annual economic forecast briefing at an Indonesian state investment agency (Dananatra) where President Prabowo spoke informally with the diplomatic corps. Ireland regularly engages with Indonesia both bilaterally and in multilateral fora. Our relationship has a strong foundation in our shared values, strong people-to-people links, cultural exchange, and our growing trade and investment ties. Our relationship was strengthened by the opening of an Irish Embassy in Jakarta in 2014. The Embassy of the Republic of Indonesia in London is accredited to Ireland, and my Department is in regular contact with the Ambassador and his officials. In recent years, our relations with the Republic of Indonesia have been further enhanced within the framework of my Department’s Asia Pacific Strategy. A Memorandum of Understanding between Indonesia and Ireland on the establishment of a bilateral consultation mechanism was signed in 2024 by my predecessor as Minister for Foreign Affairs, Micheál Martin T.D., and his Indonesian counterpart, when they met in New York at the UN General Assembly. Ireland hosted a useful bilateral consultation meeting in Dublin on 25 June 2026, at Director General Level. Cooperation between Ireland and Indonesia is also enhanced by the cooperation between our respective regional organisations, the EU and ASEAN. My Department remains committed to further developing the strong relationship between Ireland and the Republic of Indonesia along with deepening and strengthening our already strong bilateral ties across the range of our engagement. Table on number of occasions in 2025 – 2026 where the Irish Ambassador to Indonesia has met formally with the President to the Republic of Indonesia Date Nature of Meeting Ambassador Republic of Indonesia Location 7 November 2025 Presentation of Credentials H.E. Ms. Sharon Lennon President Prabowo Subianto Jakarta, Indonesia",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_118.xml,,,,
WPQG096,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_242,2026-07-07,Finance,ministerial_reply_present,False,False,0,Tax Code,"Tánaiste and Minister for Finance Residential Zoned Land Tax (“RZLT”) was introduced by section 80 of Finance Act 2021 to encourage the use of residential zoned and serviced land for the purposes of building homes. It is an annual tax which is calculated at 3% of the market value of land within its scope and is charged on 1 February each year beginning in 2025. RZLT is a self-assessed tax which applies to land which has been zoned for residential use and is serviced. The tax aims to incentivise landowners to activate existing planning permissions for housing on land identified on maps published by Local Authorities as meeting this criterion, or to engage with planning authorities and seek planning permission in respect of such land. It is designed primarily as a behaviour changing measure rather than a revenue raising measure. RZLT may be deferred where the relevant conditions are met — for example, in the 12-month period after the date of grant of planning permission or where residential development has commenced. Owners who complete development within the lifetime of their planning permission may never be obliged to pay the deferred tax. Where development is incomplete on expiry of the planning permission, a portion of the deferred tax may become payable based on level of completion. Deferred tax also falls due on the sale or transfer of a site outside of a group and must be paid before that transaction completes. RZLT is due by 23 May each year. I am advised by Revenue that collections for Residential Zoned Land Tax (RZLT) in respect of the 2025 period were €56.7 million. Using this as the basis for estimation, the annual additional yield of applying a 7% RZLT rate in 2025 is estimated to be €75.5 million. This is estimated on a straight line or pro-rata basis if the RZLT rate increased from 3% to 7%. The estimate also applies the pattern of deferrals and exemptions as recorded for the 2025 period.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_242.xml,,,,
WPQG097,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_344,2026-07-07,Education,ministerial_reply_present,True,False,0,School Admissions,"Minister for Education and Youth I propose to take Questions Nos. 357 and 358 together. The primary factor in determining the level of staffing resources allocated to an individual school is the applicable staffing schedule for the relevant school year, together with pupil enrolment as recorded on the preceding 30 September. The staffing schedule operates as a standardised allocation mechanism, using enrolment bands to determine the number of classroom teaching posts assigned to each school. At primary level, the staffing schedule plays a central role in supporting the sustainability of schools by aligning staffing resources with enrolment patterns in a clear, consistent, and equitable manner, ensuring that schools of a similar type are treated uniformly, irrespective of location. The enrolment at St. Corban’s National School decreased from 498 pupils in September 2024 to 460 pupils in September 2025. Based on an enrolment of 460 pupils, the school is allocated 19 mainstream classroom teachers for the 2026/27 school year. Within the staffing arrangements (Circular 0025/2026), there are options available to schools to apply for additional staffing. Schools experiencing rapid increases in enrolment can apply for additional permanent mainstream posts, using the projected enrolment criteria. There is also a staffing appeals mechanism for schools to apply to an independent Primary Staffing Appeals Board, under certain published criteria. Class sizes in schools are affected by a variety of factors including enrolment fluctuations and accommodation available. Schools are best placed to determine the appropriate numbers in any class and so the configuration of classes and the deployment of classroom teachers are done at local school level. The Department's guidance to schools is that the number of pupils in any class is kept as low as possible taking all relevant contextual factors into account. School authorities should also, where possible, use their autonomy under the staffing schedule to implement smaller class sizes for junior classes.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_344.xml,,,,
WPQG098,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-14/writtens/dbsect_305,2026-07-14,Education,ministerial_reply_present,False,False,0,School Staff,"Minister for Education and Youth This Government is committed to ensuring that every child has a positive school experience, with access to qualified and engaged teachers who are dedicated to supporting their learning. As of November 2025, there were over 75,000 teachers employed in schools across the country and over 98% of allocated teaching posts were filled nationwide. Figures related to the teaching workforce in Ireland for the 2025/26 school year can be found at the following link: ssets.gov.ie/static/documents/5935f213/Teacher_Workforce_Data_Report_2026.pdf Teaching is an attractive profession, and there are a significant number of newly qualified teachers graduating annually. Over 3,600 newly qualified teachers registered with the Teaching Council in 2025 and CAO data shows a consistent demand for undergraduate ITE programmes. Salaries are competitive, currently starting at €45,379 (primary) and €46,948 (post-primary) and rising to €83,576 and €85,411 under the current pay deal. Teacher attrition remains low, with fewer than 3% resigning or retiring annually, one of the lowest rates in the OECD. While the majority of allocated teaching posts are filled, certain schools experience ongoing challenges in recruiting teachers. To address teacher supply issues, the Government has implemented several measures that have led to: - an increase of 20% ininitial teacher education graduates (student teachers) between 2018 and 2023, and - an over 30% increase in the number of teachers registered with the Teaching Council since 2017. My Department has recently published revised arrangements for the award of a Contract of Indefinite Duration to teachers; teachers taking up their first contract in a viable post will be eligible for a permanent position after one year, subject to successful re-appointment through a competitive process. Recently regulations were approved to allowteachers who qualified overseasto undertake theirinduction in the State and incremental credit is also available to teachers returning from abroad, depending on the teaching experience gained. A number of measures have been introduced to address subject-specific teacher shortages at post-primary level: - Upskilling programmes: free upskilling programmes for teachers are offered in high-demand subjects: Irish, French, politics & society, computer science, maths, physics and Spanish. - STEM Bursary: a €2,000 annual bursary has been introduced for student teachers in STEM fields during the final two years of their undergraduate teacher education, with a requirement to complete at least two years of teaching post-qualification in a recognised post-primary school. A comprehensive workforce plan for the education sector, a commitment under the Programme for Government, is in development. Additionally,aproject focused on strategic workforce planning for teachers in Ireland, led by UNESCO and supported by the EU Commission, is developing recommendations for addressing the main factors affecting teacher supply in Ireland. I am considering further measures to strengthen the teaching workforce and ensure that schools have the support needed to provide an excellent education for every student.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-14/writtens/mul@/dbsect_305.xml,,,,
