review_id,debate_section_id,question_date,to_minister_or_department,answer_status,grouped_answer,referred_or_direct_reply,embedded_table_count,section_heading,answer_text,source_xml_url,human_topic_tags_json,human_answer_characteristics_json,human_missing_topic_notes,reviewer_notes
WPQG061,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-17/writtens/dbsect_61,2025-12-17,Climate,reply_not_received,False,False,0,Electricity Grid,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-17/writtens/mul@/dbsect_61.xml,,,,
WPQG062,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-18/writtens/dbsect_441,2025-12-18,Education,ministerial_reply_present,False,False,0,School Curriculum,"Minister for Education and Youth My Department works together with the Department of Health and other agencies to support students in the area of health. The aim is to equip students with the skills and knowledge to enable them to make the right choices for healthy lifestyles throughout their lives. In that regard, a very significant reform of the Social, Personal and Health Education (SPHE) curriculum has been undertaken in recent years, following on from a review by the National Council for Curriculum and Assessment (NCCA) across primary and post-primary. An updated Junior Cycle SPHE specification was published by the NCCA in May 2023 and was rolled out in schools last September. The aim of the SPHE course is to build students’ self-awareness and positive self-worth; to develop the knowledge, understanding, skills, dispositions and values that will support them to lead fulfilling and healthy lives; empower them to create, nurture and maintain respectful and loving relationships with self and others; and enhance their capacity to contribute positively to society. Some of the learning outcomes of the Junior Cycle SPHE specification include that students should be able to investigate how unhealthy products such as nicotine, vapes, alcohol, and unhealthy food and drinks are marketed and advertised; to discuss societal, cultural and economic influences affecting young people when it comes to making healthy choices about smoking, alcohol and other addictive substances and behaviours, and how harmful influences can be overcome in real-life situations; to discuss the physical, social, emotional and legal consequences of using addictive substances – immediate and long-term; and to consider scenarios where, for example, alcohol, nicotine, drugs, food and electronic devices might be used to cope with unpleasant feelings or stress, and discuss possible healthy ways of coping. An updated Senior Cycle SPHE specification was introduced in September 2025 for those entering Leaving Certificate Applied, replacing older modules within LCA Social Education. Post-Primary schools have until September 2027 to introduce the specification for other students entering fifth year, to accommodate the necessary planning and preparatory work. Its learning outcomes includes that students should be able to examine social norms, attitudes and beliefs related to alcohol, tobacco/vaping and substance use; to explore the factors that influence mental health and wellbeing, including the influence of family, community, peers, school, social media, digital technology, alcohol and mood-altering drugs, and one’s self-image and identity; and to explain the pathways towards addiction, the signs and consequences of different kinds of addictions and where to go and how to access help, if needed. Online toolkits are published on curriculumonline.ie where teachers can access SPHE/RSE teaching and learning resources for all levels in primary and post-primary. Teachers can choose from these resources to support them in preparing for and teaching SPHE. My Department has worked closely with the National Council for Curriculum and Assessment (NCCA) and the Health Service Executive (HSE) in the development of these resources.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2025-12-18/writtens/mul@/dbsect_441.xml,,,,
WPQG063,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/dbsect_470,2026-01-13,Transport,ministerial_reply_present,True,True,0,Road Traffic Accidents,"Minister of State at the Department of Transport The Road Safety Authority (RSA) has a statutory remit to report on fatal, serious and minor injury collisions on public roads. The RSA receives collision data from An Garda Síochána for this purpose and produces official statistics to help develop evidence-based road safety interventions. Following engagement with and approval from the Data Protection Commissioner, a data sharing agreement has been agreed between An Garda Síochána and the RSA to underpin this data flow. Legislative changes are required to enable the local authority sector to resume receipt of collisions data, which I am introducing in the National Vehicle and Driver File Bill 2025 that is currently being drafted. Given the RSA's responsibility in this matter, I have referred the Deputy's question to the RSA for direct reply. I would ask the Deputy to contact my office if a response has not been received within ten days.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-13/writtens/mul@/dbsect_470.xml,,,,
WPQG064,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-14/writtens/dbsect_181,2026-01-14,Health,ministerial_reply_present,False,True,0,Dental Services,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-14/writtens/mul@/dbsect_181.xml,,,,
WPQG065,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-15/writtens/dbsect_465,2026-01-15,Health,ministerial_reply_present,False,True,0,Immigration Policy,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-01-15/writtens/mul@/dbsect_465.xml,,,,
WPQG066,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-12/writtens/dbsect_207,2026-02-12,Education,ministerial_reply_present,False,False,0,School Facilities,"Minister for Education and Youth The project referred to by the Deputy, Cobh Community College, Carrignafoy has been devolved to Cork Education and Training Board (CETB) for delivery. The project brief provides for an extension and refurbishment to accommodate a long-term projected enrolment of 600 pupils including 4 Special Education Needs (SEN) classrooms. The project is currently at Stage 2b of the architectural design process. This stage allows for detailed design and planning, obtaining necessary statutory permissions and preparation of tender documents. The department awaits submission of a Stage 2b report. Once received, it will undergo a detailed technical and cost review in line with the Public Spending Code. Managing timing, scope, and cost is crucial to staying within budgetary limits for the overall program. The department have recently published the €7.55 billion NDP Sectoral Investment Plan for the Education and Youth Sectors for the period 2026 to 2030. This NDP Sectoral Plan involves a very strong emphasis on maximising existing capacity and prioritisation of school building projects to meet the most urgent needs. In this regard there will be a strong special education dimension to project rollout. Of the total €7.55 billion investment it is envisaged that circa. €5 billion will be used for project rollout to support the delivery and modernisation of school buildings across the Large Scale, Additional Accommodation, Modular, and Annual September Accommodation Needs programmes. Over the course of 2026 and 2027 there will be construction work at circa. 10% of the school estate. These projects will, when completed, provide circa 57,000 additional and modernised school places with a strong SEN focus in all projects. The department will continue to build on the progress made over recent years with the continued rollout of projects on a prioritised basis to meet the most urgent needs in terms of provision of additional capacity and modernisation of existing facilities. In this regard, the department have also published a list of the 105 school building projects in the first tranche to proceed to construction or tender over 2026 and 2027. These projects are in addition to €767.68 million in capital funding for Cork schools between 2020 and 2025. Over that period, a total of 157 Cork schools have been upgraded either through provision of a new school building, a large-scale extension or provision of modular accommodation. There are also currently 20 school projects in County Cork under construction. The first tranche of 105 school building projects includes 80 large scale and Additional School Accommodation scheme projects. These projects were prioritised with a strong focus on maximising existing capacity and prioritising project rollout to meet the most urgent needs particularly to support special education needs provision. Firstly, to facilitate the 45 projects that are currently already at tender stage (Stage 3) so that they can progress to construction as smoothly as possible over the course of 2026 and 2027.? Secondly, to facilitate 35 projects that currently have planning permission and are at pre-tender stage (Stage 2b) and have been prioritised to meet urgent requirements from a special needs perspective or to provide additional capacity to cater for demographics or to address very significant condition issues at the schools. The department recognises that there are schools with important building projects that are not included in the first tranche of prioritised projects. As part of planning ahead for the next tranche of projects to progress to tender, the department-led prioritisation process will continue over the course of 2026 and 2027 to assess and evaluate the progression of individual projects through the design pipeline having regard to the continual need to maximise existing capacity and determine the prioritised needs going forward. This process will involve engagement with key stakeholders and individual schools and will ultimately inform the next tranches of programme rollout to tender. The department-led Energy and Condition Survey of the school estate, which will be finalised later in 2026, will provide an additional evidence base for assessing priorities. Based on this ongoing prioritisation process some projects may be added to the list over the course of 2026 and 2027 having regard to their prioritisation and urgency of need and taking account also of the ongoing ability to progress them to tender and construction within the parameters of overall funding. Where appropriate, the department will also assess opportunities to undertake advance enabling works for the most urgent and complex projects to facilitate a smooth progression to construction in 2028 and beyond. Any interim accommodation requirements will continue to be assessed and considered by the department on a case-by-case basis to determine the prioritised needs and approach for addressing same. The accommodation needs at the school referred to by the Deputy will be considered as part of the ongoing overall department-led prioritisation process, in consultation with the school’s patron and school authorities.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-12/writtens/mul@/dbsect_207.xml,,,,
WPQG067,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/dbsect_315,2026-02-17,Finance,ministerial_reply_present,True,False,0,Banking Sector,"Tánaiste and Minister for Finance The Deputy will be aware how maintaining a stable and viable retail banking sector for the Irish economy has been, and continues to be, an area of critical importance for Government and for my Department. My predecessor, Minister Donohoe, commissioned the Retail Banking Review in late 2021 in response to significant developments in the sector, including the decisions by Ulster Bank and KBC to exit the Irish market. The Review, conducted by officials in the Department with assistance from other Government agencies and Departments, was published in November 2022. It put forward a wide range of recommendations to improve the sector and improve customers' experiences. The recommendations addressed critical matters such as access to cash, ongoing support for SME lending, developing a financial literacy strategy and preparing a new national payments strategy. As part of the preparation of the Banking Review Report, a Retail Banking Dialogue was held in Tullamore in 2021. This provided a unique opportunity for wide-ranging dialogue on the banking sector and the insights and learnings from those discussions were incorporated into the Retail Banking Review report and recommendations. Since then, my predecessors and I, along with officials from my Department, have maintained regular engagement with individual firms and industry bodies from across the banking industry. I am aware of the publication, late last year, of the Banking in Northern Ireland report, which examines the changing environment of the banking sector in Northern Ireland. However, at European level, my Department is actively engaged as we look ahead to the publication of the European Commission’s report on competitiveness in the banking sector, expected later this year. This report is anticipated to inform future changes to the European banking regulatory framework that apply to financial institutions operating in the State, with the aim of driving competition and innovation in the banking sector. Continued engagement with the domestic banking sector remains essential as my officials work with our European colleagues to help shape and influence potential changes to the banking regulatory framework.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-17/writtens/mul@/dbsect_315.xml,,,,
WPQG068,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-19/writtens/dbsect_418,2026-02-19,Justice,ministerial_reply_present,False,False,6,International Protection,"Minister for Justice, Home Affairs and Migration I am fully committed to ensuring that Ireland’s International Protection system is robust, and rules based, and that our borders are protected. The enforcement aspects of our laws, including deportation orders, are also an essential requirement for the system to work effectively and to ensure that there is confidence in the application of our legislation in this area. The number of International Protection applications have been rising over the past number of years, reaching 18,500 in 2024. In 2025, application numbers reduced by approximately a third. There has been a significantly increased investment into the international protection system to improve efficiencies and throughput as well as enhancing the application, interview and decision-making process for applicants. In 2025, the International Protection Office (IPO) delivered over 20,200 first decisions compared to approximately 14,100 in 2024, a 44% increase. The International Protection Appeals Tribunal (IPAT) more than doubled the number of appeals closed from 3,100 in 2024 to nearly 6,300 in 2025. My Department continues to focus on preparing for the EU Migration and Asylum Pact in advance of June 2026. The Pact will provide a fair, sustainable and efficient asylum procedure. This will be achieved through convergence in asylum practices across the EU including standardised processing times for decisions: six months for a standard procedure, three months for accelerated and border procedures and two months for processing applicants who have applied for protection elsewhere in Europe. The new International Protection Bill 2026 will give effect to the measures of the EU Migration and Asylum Pact. Enactment of the Bill and commencement of the Act is required by 12 June 2026. Table 1 below provides a yearly breakdown of IP applications made from 2022 to 2025. Table 1 Year of Application Total 2022 13,643 2023 13,271 2024 18,553 2025 13,160 Table 2 below shows all international protection first instance decisions made from 2022 to 2025 broken down by those granted either Refugee Status (RS), Subsidiary Protection (SP) or Permission to Remain (PTR) and those refused. Please note that there is not a direct correlation between the year an application was made and the year the decision issued. Table 2 First instance decisions 2022 2023 2024 2025 Granted (RS, SP, PTR) 3,537 (71.70%) 3,236 (36.72%) 3,909 (27.80%) 3,737 (18.61%) Refused / withdrew / inadmissible/ Dormant 1,396 (28.30%) 5,577 (63.28%) 10,152 (72.20%) 16,504 (81.39%) All applicants refused international protection have a right to appeal to the IPAT, who must then consider if the earlier IPO determinations on refugee status and subsidiary protection should be affirmed, or set aside. Table 3 below details International Protection appeal decisions from 2022 to 2025. Table 3 International Protection Appeals Tribunal Decisions Issued Year Decision Total Decision % Granted/Set Aside Refused/Affirmed Granted/Set Aside Refused/Affirmed 2022 496 804 1300 38.20% 61.80% 2023 446 1136 1582 28.20% 71.80% 2024 819 2051 2870 28.50% 71.50% 2025 1488 4016 5504 27.00% 73.00% Table 4 below shows applications to IPAT that were either withdrawn or deemed withdrawn from 2022 to 2025. Table 4 Year Withdrawn/Deemed Withdrawn 2022 266 2023 113 2024 211 2025 511 Deportations are costly and complex to enforce. It is the preferred option to return people voluntarily and my Department has a voluntary return programme to assist people to return prior to the issuance of a deportation order. A person can only avail of voluntary return before a deportation order is issued and I have increased resources into this programme to enable individuals who wish to return before a deportation order is issued to them. If a person does not remove themselves from the State following the issuance of a deportation order, they will be removed, and my Department has taken action to significantly improve immigration enforcement measures and increase removals. The number of deportation orders signed in 2024 (2,403) increased by 180% compared to 2023 (857). In 2025, 4,700 deportation orders were signed, an increase of 96% compared to 2024. My Department also secured a charter contract in November 2024 in order to add capacity to the State to enforce a greater number of deportations. In 2025, five deportation charter flights were organised and 182 people were removed from the State, along with 185 people who were deported by commercial flights. The enforcement of deportation orders is an operational matter for the Garda National Immigration Bureau (GNIB), and my Department works closely with the GNIB to progress arrangements for the removal of people subject to deportation orders. As Ireland does not operate routine exit checks at Irish borders, it is not possible to confirm in all instances that a person has departed the State. A person is only recorded as being deported when their deportation has been enforced by An Garda Síochána or when officials have been provided with evidence that they have left Ireland. While over 300 of the people subject to deportation orders above have confirmed they have left the State independently since 2020, it is the case that a significantly larger number of individuals who were subject to deportation orders have left the State without notifying the relevant authorities. I am informed that the GNIB has reviewed a large sample of cases of people subject to deportation orders; their inquiries suggest a very significant number of these individuals have left the State. Tables 5 and 6 below detail the number of deportation orders signed and effected from 2022 to 2025. Table 5. Deportation orders signed from 2022 to 2025 Year 2022 2023 2024 2025 Deportation orders signed 549 859 2,403 4,700 Table 6. Deportation Enforcement 2022 to 2025 Year 2022 2023 2024 2025 Enforced Deportations 24 51 134 185 Removed by Charter N/A N/A N/A 182 Otherwise Confirmed Deportation (1) 93 28 28 67 Total Deportations 117 79 162 434 Other Removals (2) 39 24 26 61 Number of Voluntary Returns 91 215 934 1,616 Total Removed 247 318 1,122 2,111 * During the COVID- 19 Pandemic there was a moratorium on deportations. This was effective during the latter part of 2020, 2021 and for the first 8 months of 2022. During the moratorium only people who whose presence in Ireland would be contrary to the public interest were deported. This moratorium was lifted in July 2022. 1. Otherwise confirmed deportations is where it has been confirmed a person has left the state following receipt of a deportation order without being escorted. 2. Other removals include Dublin III Transfer Orders of International Protection applicants to another EU State and EU Removal Orders for the return of EU Citizens under the Free Movement Regulations (these orders are made on grounds of criminality) and people who are deemed inadmissible under the International Protection Act. Please note, all figures provided are correct at time of issue, however, all statistics may be subject to data cleansing. The resources required for the effective operation of the end-to-end International Protection system, including removals, is kept under review and additional resources will be deployed within the system as is appropriate and necessary.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-19/writtens/mul@/dbsect_418.xml,,,,
WPQG069,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/dbsect_515,2026-02-24,Social,ministerial_reply_present,False,False,0,Social Welfare Benefits,Minister for Social Protection (Deputy Dara Calleary) The information requested by the Deputy is provided below in tabular format. Electricity,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/mul@/dbsect_515.xml,,,,
WPQG070,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/dbsect_661,2026-02-24,Children,ministerial_reply_present,True,True,0,Child and Family Agency,"Minister for Children, Disability and Equality As this question relates to operational information held by Tusla, the Child and Family Agency, the question has been referred to the Agency to reply directly to the Deputy.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/mul@/dbsect_661.xml,,,,
WPQG071,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/dbsect_1755,2026-03-18,Health,ministerial_reply_present,False,True,0,Hospital Staff,Minister for Health As this is a service matter we have asked the HSE to respond directly to the Deputy.,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/mul@/dbsect_1755.xml,,,,
WPQG072,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/dbsect_687,2026-03-24,Health,ministerial_reply_present,False,True,0,Departmental Correspondence,"Minister for Health Under the Health Act 2004, the Health Service Executive (HSE) is required to manage and deliver, or arrange to be delivered on its behalf, health and personal social services. The Minister for Health is prohibited from directing the HSE to provide a treatment or a personal service to any individual or to confer eligibility on any individual. In relation to the particular query raised, as this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/mul@/dbsect_687.xml,,,,
WPQG073,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_1439,2026-04-14,Justice,ministerial_reply_present,True,False,0,Departmental Funding,"Minister for Justice, Home Affairs and Migration [Attachment omitted]",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_1439.xml,,,,
WPQG074,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_1661,2026-04-14,Agriculture,ministerial_reply_present,False,True,0,Grant Payments,"Minister of State at the Department of Agriculture, Food and the Marine (Deputy Timmy Dooley) This matter is being examined and a comprehensive reply will be issued directly to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_1661.xml,,,,
WPQG075,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_2583,2026-04-14,Health,reply_not_received,False,False,0,Health Services,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_2583.xml,,,,
